match_number,season,city,venue,gender,umpires,winner,player_of_match,match_type,toss_winner,toss_decision,teams,team,over,ballno,batter,bowler,non_striker,runs_batter,runs_extras,legbyes,wides,noballs,byes,kind,player_out,fielders,runs_total
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,1,1,PA Patel,B Lee,ML Hayden,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,1,2,PA Patel,B Lee,ML Hayden,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,1,3,PA Patel,B Lee,ML Hayden,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,1,4,ML Hayden,B Lee,PA Patel,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,1,5,ML Hayden,B Lee,PA Patel,4,0,0,0,0,0,-,-,,4
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,1,6,ML Hayden,B Lee,PA Patel,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,2,1,PA Patel,S Sreesanth,ML Hayden,4,0,0,0,0,0,-,-,,4
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,2,2,PA Patel,S Sreesanth,ML Hayden,4,0,0,0,0,0,-,-,,4
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,2,3,PA Patel,S Sreesanth,ML Hayden,4,0,0,0,0,0,-,-,,4
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,2,4,PA Patel,S Sreesanth,ML Hayden,2,0,0,0,0,0,-,-,,2
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,2,5,PA Patel,S Sreesanth,ML Hayden,0,1,0,1,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,2,6,PA Patel,S Sreesanth,ML Hayden,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,3,1,PA Patel,S Sreesanth,ML Hayden,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,3,2,ML Hayden,B Lee,PA Patel,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,3,3,ML Hayden,B Lee,PA Patel,4,1,0,0,1,0,-,-,,5
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,3,4,ML Hayden,B Lee,PA Patel,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,3,5,ML Hayden,B Lee,PA Patel,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,3,6,PA Patel,B Lee,ML Hayden,0,0,0,0,0,0,caught,PA Patel,KC Sangakkara,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,4,1,MEK Hussey,B Lee,ML Hayden,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,4,2,ML Hayden,B Lee,MEK Hussey,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,4,3,MEK Hussey,S Sreesanth,ML Hayden,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,4,4,MEK Hussey,S Sreesanth,ML Hayden,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,4,5,MEK Hussey,S Sreesanth,ML Hayden,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,4,6,ML Hayden,S Sreesanth,MEK Hussey,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,5,1,MEK Hussey,S Sreesanth,ML Hayden,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,5,2,MEK Hussey,S Sreesanth,ML Hayden,4,0,0,0,0,0,-,-,,4
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,5,3,ML Hayden,B Lee,MEK Hussey,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,5,4,ML Hayden,B Lee,MEK Hussey,0,1,1,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,5,5,MEK Hussey,B Lee,ML Hayden,4,0,0,0,0,0,-,-,,4
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,5,6,MEK Hussey,B Lee,ML Hayden,4,0,0,0,0,0,-,-,,4
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,6,1,MEK Hussey,B Lee,ML Hayden,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,6,2,MEK Hussey,B Lee,ML Hayden,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,6,3,ML Hayden,JR Hopes,MEK Hussey,4,0,0,0,0,0,-,-,,4
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,6,4,ML Hayden,JR Hopes,MEK Hussey,6,0,0,0,0,0,-,-,,6
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,6,5,ML Hayden,JR Hopes,MEK Hussey,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,6,6,ML Hayden,JR Hopes,MEK Hussey,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,7,1,MEK Hussey,JR Hopes,ML Hayden,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,7,2,MEK Hussey,JR Hopes,ML Hayden,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,7,3,ML Hayden,IK Pathan,MEK Hussey,4,0,0,0,0,0,-,-,,4
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,7,4,ML Hayden,IK Pathan,MEK Hussey,0,0,0,0,0,0,bowled,ML Hayden,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,7,5,MS Dhoni,IK Pathan,MEK Hussey,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,7,6,MEK Hussey,IK Pathan,MS Dhoni,2,0,0,0,0,0,-,-,,2
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,8,1,MEK Hussey,IK Pathan,MS Dhoni,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,8,2,MS Dhoni,IK Pathan,MEK Hussey,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,8,3,MS Dhoni,JR Hopes,MEK Hussey,0,0,0,0,0,0,lbw,MS Dhoni,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,8,4,SK Raina,JR Hopes,MEK Hussey,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,8,5,MEK Hussey,JR Hopes,SK Raina,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,8,6,MEK Hussey,JR Hopes,SK Raina,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,9,1,SK Raina,JR Hopes,MEK Hussey,6,0,0,0,0,0,-,-,,6
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,9,2,SK Raina,JR Hopes,MEK Hussey,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,9,3,MEK Hussey,IK Pathan,SK Raina,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,9,4,SK Raina,IK Pathan,MEK Hussey,4,0,0,0,0,0,-,-,,4
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,9,5,SK Raina,IK Pathan,MEK Hussey,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,9,6,MEK Hussey,IK Pathan,SK Raina,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,10,1,MEK Hussey,IK Pathan,SK Raina,6,0,0,0,0,0,-,-,,6
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,10,2,MEK Hussey,IK Pathan,SK Raina,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,10,3,MEK Hussey,K Goel,SK Raina,2,0,0,0,0,0,-,-,,2
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,10,4,MEK Hussey,K Goel,SK Raina,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,10,5,SK Raina,K Goel,MEK Hussey,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,10,6,MEK Hussey,K Goel,SK Raina,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,11,1,MEK Hussey,K Goel,SK Raina,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,11,2,MEK Hussey,K Goel,SK Raina,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,11,3,MEK Hussey,PP Chawla,SK Raina,6,0,0,0,0,0,-,-,,6
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,11,4,MEK Hussey,PP Chawla,SK Raina,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,11,5,SK Raina,PP Chawla,MEK Hussey,2,0,0,0,0,0,-,-,,2
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,11,6,SK Raina,PP Chawla,MEK Hussey,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,12,1,SK Raina,PP Chawla,MEK Hussey,6,0,0,0,0,0,-,-,,6
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,12,2,SK Raina,PP Chawla,MEK Hussey,4,0,0,0,0,0,-,-,,4
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,12,3,MEK Hussey,K Goel,SK Raina,6,0,0,0,0,0,-,-,,6
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,12,4,MEK Hussey,K Goel,SK Raina,4,0,0,0,0,0,-,-,,4
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,12,5,MEK Hussey,K Goel,SK Raina,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,12,6,SK Raina,K Goel,MEK Hussey,6,0,0,0,0,0,-,-,,6
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,13,1,SK Raina,K Goel,MEK Hussey,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,13,2,MEK Hussey,K Goel,SK Raina,2,0,0,0,0,0,-,-,,2
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,13,3,SK Raina,WA Mota,MEK Hussey,0,1,0,1,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,13,4,SK Raina,WA Mota,MEK Hussey,0,0,0,0,0,0,caught,SK Raina,IK Pathan,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,13,5,MEK Hussey,WA Mota,JDP Oram,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,13,6,JDP Oram,WA Mota,MEK Hussey,0,1,0,1,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,14,1,JDP Oram,WA Mota,MEK Hussey,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,14,2,JDP Oram,WA Mota,MEK Hussey,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,14,3,MEK Hussey,WA Mota,JDP Oram,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,14,4,JDP Oram,WA Mota,MEK Hussey,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,14,5,JDP Oram,JR Hopes,MEK Hussey,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,14,6,MEK Hussey,JR Hopes,JDP Oram,0,0,0,0,0,0,-,-,,0
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,15,1,MEK Hussey,JR Hopes,JDP Oram,1,0,0,0,0,0,-,-,,1
2,2007/08,Chandigarh,"Punjab Cricket Association Stadium, Mohali",male,"MR Benson,SL Shastri",Chennai Super Kings,MEK Hussey,T20,Chennai Super Kings,bat,"Kings XI Punjab,Chennai Super Kings",Chennai Super Kings,15,2,JDP Oram,JR Hopes,MEK Hussey,1,0,0,0,0,0,-,-,,1
