match_number,season,city,venue,gender,match_type,toss_winner,toss_decision,teams,team,over,ballno,batter,bowler,non_striker,runs_batter,runs_extras,runs_total,legbyes,wides,noballs,byes
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,5,28,AC Gilchrist,AB Dinda,VVS Laxman,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,5,29,VVS Laxman,AB Dinda,AC Gilchrist,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,5,30,VVS Laxman,AB Dinda,AC Gilchrist,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,6,31,AC Gilchrist,AB Dinda,A Symonds,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,6,32,A Symonds,AB Dinda,AC Gilchrist,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,6,33,A Symonds,AB Dinda,AC Gilchrist,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,6,34,AC Gilchrist,AB Agarkar,A Symonds,6,0,6,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,6,35,AC Gilchrist,AB Agarkar,A Symonds,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,6,36,AC Gilchrist,AB Agarkar,A Symonds,6,0,6,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,7,37,AC Gilchrist,AB Agarkar,A Symonds,4,0,4,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,7,38,AC Gilchrist,AB Agarkar,A Symonds,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,7,39,AC Gilchrist,AB Agarkar,A Symonds,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,7,40,A Symonds,M Kartik,AC Gilchrist,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,7,41,AC Gilchrist,M Kartik,A Symonds,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,7,42,AC Gilchrist,M Kartik,A Symonds,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,8,43,A Symonds,M Kartik,AC Gilchrist,4,0,4,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,8,44,A Symonds,M Kartik,AC Gilchrist,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,8,45,A Symonds,M Kartik,AC Gilchrist,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,8,46,AC Gilchrist,Mohammad Hafeez,A Symonds,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,8,47,AC Gilchrist,Mohammad Hafeez,A Symonds,0,1,1,0,0,1,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,8,48,AC Gilchrist,Mohammad Hafeez,A Symonds,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,9,49,AC Gilchrist,Mohammad Hafeez,A Symonds,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,9,50,A Symonds,Mohammad Hafeez,AC Gilchrist,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,9,51,A Symonds,Mohammad Hafeez,AC Gilchrist,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,9,52,A Symonds,Mohammad Hafeez,AC Gilchrist,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,9,53,AC Gilchrist,M Kartik,A Symonds,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,9,54,RG Sharma,M Kartik,A Symonds,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,10,55,RG Sharma,M Kartik,A Symonds,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,10,56,RG Sharma,M Kartik,A Symonds,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,10,57,SB Styris,M Kartik,A Symonds,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,10,58,SB Styris,M Kartik,A Symonds,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,10,59,SB Styris,Mohammad Hafeez,A Symonds,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,10,60,A Symonds,Mohammad Hafeez,SB Styris,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,11,61,SB Styris,Mohammad Hafeez,A Symonds,0,1,1,1,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,11,62,A Symonds,Mohammad Hafeez,SB Styris,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,11,63,A Symonds,Mohammad Hafeez,SB Styris,0,1,1,1,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,11,64,SB Styris,Mohammad Hafeez,A Symonds,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,11,65,A Symonds,M Kartik,SB Styris,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,11,66,A Symonds,M Kartik,SB Styris,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,12,67,A Symonds,M Kartik,SB Styris,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,12,68,A Symonds,M Kartik,SB Styris,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,12,69,A Symonds,M Kartik,SB Styris,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,12,70,SB Styris,M Kartik,A Symonds,4,0,4,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,12,71,A Symonds,Mohammad Hafeez,SB Styris,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,12,72,A Symonds,Mohammad Hafeez,SB Styris,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,13,73,A Symonds,Mohammad Hafeez,SB Styris,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,13,74,SB Styris,Mohammad Hafeez,A Symonds,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,13,75,AS Yadav,Mohammad Hafeez,A Symonds,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,13,76,A Symonds,Mohammad Hafeez,AS Yadav,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,13,77,AS Yadav,DJ Hussey,A Symonds,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,13,78,A Symonds,DJ Hussey,AS Yadav,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,14,79,AS Yadav,DJ Hussey,A Symonds,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,14,80,AS Yadav,DJ Hussey,A Symonds,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,14,81,A Symonds,DJ Hussey,AS Yadav,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,14,82,A Symonds,DJ Hussey,AS Yadav,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,14,83,AS Yadav,Mohammad Hafeez,A Symonds,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,14,84,AS Yadav,Mohammad Hafeez,A Symonds,0,1,1,1,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,15,85,A Symonds,Mohammad Hafeez,AS Yadav,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,15,86,A Symonds,Mohammad Hafeez,AS Yadav,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,15,87,A Symonds,Mohammad Hafeez,AS Yadav,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,15,88,AS Yadav,Mohammad Hafeez,A Symonds,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,15,89,AS Yadav,DJ Hussey,A Symonds,6,0,6,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,15,90,AS Yadav,DJ Hussey,A Symonds,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,16,91,AS Yadav,DJ Hussey,A Symonds,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,16,92,A Symonds,DJ Hussey,SB Bangar,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,16,93,SB Bangar,DJ Hussey,A Symonds,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,16,94,A Symonds,DJ Hussey,SB Bangar,4,0,4,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,16,95,SB Bangar,I Sharma,A Symonds,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,16,96,SB Bangar,I Sharma,A Symonds,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,17,97,A Symonds,I Sharma,SB Bangar,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,17,98,A Symonds,I Sharma,SB Bangar,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,17,99,A Symonds,I Sharma,SB Bangar,0,1,1,0,1,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,17,100,A Symonds,I Sharma,SB Bangar,2,0,2,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,17,101,A Symonds,I Sharma,SB Bangar,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,17,102,A Symonds,DJ Hussey,SB Bangar,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,18,103,A Symonds,DJ Hussey,SB Bangar,0,1,1,0,1,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,18,104,A Symonds,DJ Hussey,SB Bangar,6,0,6,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,18,105,A Symonds,DJ Hussey,SB Bangar,6,0,6,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,18,106,A Symonds,DJ Hussey,SB Bangar,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,18,107,SB Bangar,DJ Hussey,A Symonds,6,0,6,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,18,108,SB Bangar,DJ Hussey,A Symonds,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,19,109,A Symonds,AB Agarkar,SB Bangar,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,19,110,SB Bangar,AB Agarkar,A Symonds,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,19,111,SB Bangar,AB Agarkar,A Symonds,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,19,112,A Symonds,AB Agarkar,SB Bangar,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,19,113,SB Bangar,AB Agarkar,WPUJC Vaas,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,19,114,WPUJC Vaas,AB Agarkar,SB Bangar,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,20,115,RP Singh,M Kartik,SB Bangar,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,20,116,SB Bangar,M Kartik,RP Singh,4,0,4,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,20,117,SB Bangar,M Kartik,RP Singh,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Deccan Chargers,20,118,RP Singh,M Kartik,PP Ojha,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Kolkata Knight Riders,20,119,WP Saha,WPUJC Vaas,BB McCullum,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Kolkata Knight Riders,20,120,BB McCullum,WPUJC Vaas,WP Saha,4,0,4,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Kolkata Knight Riders,1.0,121,BB McCullum,WPUJC Vaas,WP Saha,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Kolkata Knight Riders,1.0,122,BB McCullum,WPUJC Vaas,WP Saha,1,0,1,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Kolkata Knight Riders,1.0,123,WP Saha,WPUJC Vaas,BB McCullum,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Kolkata Knight Riders,1.0,124,WP Saha,WPUJC Vaas,BB McCullum,0,0,0,0,0,0,0
4,2007/08,Kolkata,Eden Gardens,male,T20,Deccan Chargers,bat,"Kolkata Knight Riders,Deccan Chargers",Kolkata Knight Riders,1.0,125,BB McCullum,RP Singh,WP Saha,0,0,0,0,0,0,0
