match_number,season,city,venue,gender,match_type,toss_winner,toss_decision,teams,team,over,ballno,batter,bowler,non_striker,runs_batter,runs_extras,runs_total,legbyes,wides,noballs,byes
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,1,1,AC Gilchrist,GD McGrath,Y Venugopal Rao,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,1,2,AC Gilchrist,GD McGrath,Y Venugopal Rao,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,1,3,AC Gilchrist,GD McGrath,Y Venugopal Rao,0,1,1,1,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,1,4,Y Venugopal Rao,GD McGrath,AC Gilchrist,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,1,5,Y Venugopal Rao,GD McGrath,AC Gilchrist,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,1,6,Y Venugopal Rao,GD McGrath,AC Gilchrist,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,2,7,AC Gilchrist,Mohammad Asif,Y Venugopal Rao,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,2,8,AC Gilchrist,Mohammad Asif,Y Venugopal Rao,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,2,9,AC Gilchrist,Mohammad Asif,Y Venugopal Rao,6,0,6,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,2,10,AC Gilchrist,Mohammad Asif,Y Venugopal Rao,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,2,11,AC Gilchrist,Mohammad Asif,Y Venugopal Rao,2,0,2,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,2,12,AC Gilchrist,Mohammad Asif,Y Venugopal Rao,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,3,13,Y Venugopal Rao,GD McGrath,VVS Laxman,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,3,14,Y Venugopal Rao,GD McGrath,VVS Laxman,2,0,2,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,3,15,Y Venugopal Rao,GD McGrath,VVS Laxman,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,3,16,Y Venugopal Rao,GD McGrath,VVS Laxman,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,3,17,Y Venugopal Rao,GD McGrath,VVS Laxman,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,3,18,Y Venugopal Rao,GD McGrath,VVS Laxman,4,0,4,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,4,19,VVS Laxman,Mohammad Asif,Y Venugopal Rao,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,4,20,VVS Laxman,Mohammad Asif,Y Venugopal Rao,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,4,21,VVS Laxman,Mohammad Asif,Y Venugopal Rao,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,4,22,VVS Laxman,Mohammad Asif,Y Venugopal Rao,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,4,23,Y Venugopal Rao,Mohammad Asif,VVS Laxman,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,4,24,Y Venugopal Rao,Mohammad Asif,VVS Laxman,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,5,25,VVS Laxman,GD McGrath,Y Venugopal Rao,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,5,26,Y Venugopal Rao,GD McGrath,VVS Laxman,2,0,2,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,5,27,Y Venugopal Rao,GD McGrath,VVS Laxman,4,0,4,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,5,28,Y Venugopal Rao,GD McGrath,VVS Laxman,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,5,29,Y Venugopal Rao,GD McGrath,VVS Laxman,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,5,30,Y Venugopal Rao,GD McGrath,VVS Laxman,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,6,31,VVS Laxman,Mohammad Asif,Y Venugopal Rao,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,6,32,A Symonds,Mohammad Asif,Y Venugopal Rao,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,6,33,A Symonds,Mohammad Asif,Y Venugopal Rao,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,6,34,A Symonds,Mohammad Asif,Y Venugopal Rao,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,6,35,A Symonds,Mohammad Asif,Y Venugopal Rao,2,0,2,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,6,36,A Symonds,Mohammad Asif,Y Venugopal Rao,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,7,37,Y Venugopal Rao,GD McGrath,A Symonds,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,7,38,A Symonds,GD McGrath,Y Venugopal Rao,4,0,4,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,7,39,A Symonds,GD McGrath,Y Venugopal Rao,4,0,4,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,7,40,A Symonds,GD McGrath,Y Venugopal Rao,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,7,41,A Symonds,GD McGrath,Y Venugopal Rao,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,7,42,A Symonds,GD McGrath,Y Venugopal Rao,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,8,43,Y Venugopal Rao,MF Maharoof,A Symonds,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,8,44,A Symonds,MF Maharoof,Y Venugopal Rao,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,8,45,Y Venugopal Rao,MF Maharoof,A Symonds,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,8,46,Y Venugopal Rao,MF Maharoof,A Symonds,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,8,47,Y Venugopal Rao,MF Maharoof,A Symonds,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,8,48,Y Venugopal Rao,MF Maharoof,A Symonds,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,9,49,RG Sharma,VY Mahesh,A Symonds,4,0,4,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,9,50,RG Sharma,VY Mahesh,A Symonds,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,9,51,RG Sharma,VY Mahesh,A Symonds,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,9,52,A Symonds,VY Mahesh,RG Sharma,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,9,53,RG Sharma,VY Mahesh,A Symonds,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,9,54,RG Sharma,VY Mahesh,A Symonds,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,10,55,RG Sharma,MF Maharoof,A Symonds,0,1,1,0,1,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,10,56,RG Sharma,MF Maharoof,A Symonds,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,10,57,A Symonds,MF Maharoof,RG Sharma,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,10,58,Shahid Afridi,MF Maharoof,RG Sharma,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,10,59,Shahid Afridi,MF Maharoof,RG Sharma,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,10,60,Shahid Afridi,MF Maharoof,RG Sharma,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,11,61,Shahid Afridi,MF Maharoof,RG Sharma,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,11,62,RG Sharma,VY Mahesh,Shahid Afridi,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,11,63,RG Sharma,VY Mahesh,Shahid Afridi,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,11,64,RG Sharma,VY Mahesh,Shahid Afridi,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,11,65,RG Sharma,VY Mahesh,Shahid Afridi,4,0,4,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,11,66,RG Sharma,VY Mahesh,Shahid Afridi,4,0,4,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,12,67,RG Sharma,VY Mahesh,Shahid Afridi,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,12,68,RG Sharma,MF Maharoof,Shahid Afridi,2,0,2,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,12,69,RG Sharma,MF Maharoof,Shahid Afridi,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,12,70,RG Sharma,MF Maharoof,Shahid Afridi,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,12,71,Shahid Afridi,MF Maharoof,RG Sharma,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,12,72,RG Sharma,MF Maharoof,Shahid Afridi,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,13,73,Shahid Afridi,MF Maharoof,RG Sharma,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,13,74,Shahid Afridi,R Bhatia,RG Sharma,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,13,75,SB Bangar,R Bhatia,RG Sharma,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,13,76,SB Bangar,R Bhatia,RG Sharma,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,13,77,SB Bangar,R Bhatia,RG Sharma,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,13,78,RG Sharma,R Bhatia,SB Bangar,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,14,79,SB Bangar,R Bhatia,RG Sharma,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,14,80,RG Sharma,VY Mahesh,SB Bangar,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,14,81,SB Bangar,VY Mahesh,RG Sharma,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,14,82,RG Sharma,VY Mahesh,SB Bangar,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,14,83,SB Bangar,VY Mahesh,RG Sharma,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,14,84,RG Sharma,VY Mahesh,SB Bangar,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,15,85,SB Bangar,VY Mahesh,RG Sharma,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,15,86,SB Bangar,R Bhatia,RG Sharma,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,15,87,RG Sharma,R Bhatia,SB Bangar,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,15,88,SB Bangar,R Bhatia,RG Sharma,1,0,1,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,15,89,RG Sharma,R Bhatia,SB Bangar,0,0,0,0,0,0,0
7,2007/08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",male,T20,Deccan Chargers,bat,"Deccan Chargers,Delhi Daredevils",Deccan Chargers,15,90,RG Sharma,R Bhatia,SB Bangar,1,0,1,0,0,0,0
