match_number,season,city,venue,gender,match_type,toss_winner,toss_decision,teams,team,over,ballno,batter,bowler,non_striker,runs_batter,runs_extras,runs_total,legbyes,wides,noballs,byes
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,3,17,K Goel,MM Patel,JR Hopes,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,3,18,K Goel,MM Patel,JR Hopes,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,4,19,JR Hopes,SR Watson,K Goel,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,4,20,JR Hopes,SR Watson,K Goel,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,4,21,JR Hopes,SR Watson,K Goel,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,4,22,JR Hopes,SR Watson,K Goel,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,4,23,JR Hopes,SR Watson,K Goel,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,4,24,JR Hopes,SR Watson,K Goel,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,5,25,K Goel,MM Patel,JR Hopes,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,5,26,K Goel,MM Patel,JR Hopes,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,5,27,K Goel,MM Patel,JR Hopes,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,5,28,K Goel,MM Patel,JR Hopes,6,0,6,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,5,29,K Goel,MM Patel,JR Hopes,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,5,30,KC Sangakkara,MM Patel,JR Hopes,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,6,31,JR Hopes,SK Trivedi,KC Sangakkara,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,6,32,KC Sangakkara,SK Trivedi,JR Hopes,6,0,6,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,6,33,KC Sangakkara,SK Trivedi,JR Hopes,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,6,34,KC Sangakkara,SK Trivedi,JR Hopes,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,6,35,KC Sangakkara,SK Trivedi,JR Hopes,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,6,36,KC Sangakkara,SK Trivedi,JR Hopes,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,7,37,KC Sangakkara,SK Warne,JR Hopes,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,7,38,JR Hopes,SK Warne,KC Sangakkara,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,7,39,KC Sangakkara,SK Warne,JR Hopes,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,7,40,DPMD Jayawardene,SK Warne,JR Hopes,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,7,41,DPMD Jayawardene,SK Warne,JR Hopes,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,7,42,JR Hopes,SK Warne,DPMD Jayawardene,2,0,2,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,8,43,DPMD Jayawardene,D Salunkhe,JR Hopes,0,1,1,0,1,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,8,44,DPMD Jayawardene,D Salunkhe,JR Hopes,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,8,45,JR Hopes,D Salunkhe,DPMD Jayawardene,3,0,3,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,8,46,DPMD Jayawardene,D Salunkhe,JR Hopes,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,8,47,Yuvraj Singh,D Salunkhe,JR Hopes,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,8,48,Yuvraj Singh,D Salunkhe,JR Hopes,0,1,1,0,1,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,9,49,Yuvraj Singh,D Salunkhe,JR Hopes,0,1,1,1,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,9,50,Yuvraj Singh,SK Warne,JR Hopes,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,9,51,JR Hopes,SK Warne,Yuvraj Singh,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,9,52,JR Hopes,SK Warne,Yuvraj Singh,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,9,53,Yuvraj Singh,SK Warne,JR Hopes,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,9,54,JR Hopes,SK Warne,Yuvraj Singh,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,10,55,JR Hopes,SK Warne,Yuvraj Singh,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,10,56,Yuvraj Singh,SR Watson,IK Pathan,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,10,57,Yuvraj Singh,SR Watson,IK Pathan,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,10,58,Yuvraj Singh,SR Watson,IK Pathan,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,10,59,Yuvraj Singh,SR Watson,IK Pathan,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,10,60,IK Pathan,SR Watson,Yuvraj Singh,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,11,61,IK Pathan,SR Watson,Yuvraj Singh,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,11,62,Yuvraj Singh,SK Warne,IK Pathan,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,11,63,IK Pathan,SK Warne,Yuvraj Singh,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,11,64,Yuvraj Singh,SK Warne,IK Pathan,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,11,65,Yuvraj Singh,SK Warne,IK Pathan,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,11,66,Yuvraj Singh,SK Warne,IK Pathan,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,12,67,IK Pathan,SK Warne,Yuvraj Singh,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,12,68,Yuvraj Singh,Pankaj Singh,IK Pathan,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,12,69,IK Pathan,Pankaj Singh,Yuvraj Singh,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,12,70,Yuvraj Singh,Pankaj Singh,IK Pathan,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,12,71,IK Pathan,Pankaj Singh,Yuvraj Singh,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,12,72,Yuvraj Singh,Pankaj Singh,IK Pathan,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,13,73,Yuvraj Singh,Pankaj Singh,IK Pathan,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,13,74,IK Pathan,SK Trivedi,Yuvraj Singh,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,13,75,Yuvraj Singh,SK Trivedi,IK Pathan,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,13,76,Yuvraj Singh,SK Trivedi,IK Pathan,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,13,77,Yuvraj Singh,SK Trivedi,IK Pathan,2,0,2,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,13,78,Yuvraj Singh,SK Trivedi,IK Pathan,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,14,79,IK Pathan,SK Trivedi,Yuvraj Singh,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,14,80,Yuvraj Singh,D Salunkhe,IK Pathan,6,0,6,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,14,81,Yuvraj Singh,D Salunkhe,IK Pathan,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,14,82,Yuvraj Singh,D Salunkhe,IK Pathan,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,14,83,Yuvraj Singh,D Salunkhe,IK Pathan,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,14,84,IK Pathan,D Salunkhe,Yuvraj Singh,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,15,85,IK Pathan,D Salunkhe,Yuvraj Singh,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,15,86,Yuvraj Singh,SK Trivedi,IK Pathan,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,15,87,IK Pathan,SK Trivedi,Yuvraj Singh,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,15,88,IK Pathan,SK Trivedi,Yuvraj Singh,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,15,89,IK Pathan,SK Trivedi,Yuvraj Singh,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,15,90,Yuvraj Singh,SK Trivedi,IK Pathan,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,16,91,Yuvraj Singh,SK Trivedi,IK Pathan,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,16,92,Yuvraj Singh,YK Pathan,IK Pathan,6,0,6,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,16,93,Yuvraj Singh,YK Pathan,IK Pathan,6,0,6,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,16,94,Yuvraj Singh,YK Pathan,IK Pathan,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,16,95,Yuvraj Singh,YK Pathan,IK Pathan,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,16,96,IK Pathan,YK Pathan,Yuvraj Singh,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,17,97,IK Pathan,YK Pathan,Yuvraj Singh,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,17,98,Yuvraj Singh,SK Warne,IK Pathan,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,17,99,Yuvraj Singh,SK Warne,IK Pathan,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,17,100,IK Pathan,SK Warne,Yuvraj Singh,6,0,6,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,17,101,IK Pathan,SK Warne,Yuvraj Singh,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,17,102,Yuvraj Singh,SK Warne,IK Pathan,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,18,103,S Sohal,SK Warne,IK Pathan,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,18,104,IK Pathan,SK Trivedi,S Sohal,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,18,105,IK Pathan,SK Trivedi,S Sohal,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,18,106,B Lee,SK Trivedi,S Sohal,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,18,107,B Lee,SK Trivedi,S Sohal,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,18,108,PP Chawla,SK Trivedi,S Sohal,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,19,109,PP Chawla,SK Trivedi,S Sohal,2,0,2,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,19,110,S Sohal,MM Patel,PP Chawla,2,0,2,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,19,111,S Sohal,MM Patel,PP Chawla,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,19,112,PP Chawla,MM Patel,S Sohal,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,19,113,PP Chawla,MM Patel,S Sohal,2,0,2,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,19,114,PP Chawla,MM Patel,S Sohal,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,20,115,S Sohal,MM Patel,PP Chawla,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,20,116,PP Chawla,SR Watson,WA Mota,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,20,117,PP Chawla,SR Watson,WA Mota,1,1,2,0,0,1,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,20,118,WA Mota,SR Watson,PP Chawla,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,20,119,PP Chawla,SR Watson,WA Mota,0,0,0,0,0,0,0
